-27.28,-74.41,194.63,-79.65,1204.47,,,,,,,,,,,,,,,,,,,
-12.34,-22.38,-49.12,323.34,-7.41,-69.88,,,,,,,,,,,,,,,,,,
-68.83,78.53,,,,,,,,,,,,,,,,,,,,,,
-35.16,-11.53,174.30,-66.75,,,,,,,,,,,,,,,,,,,,
-98.09,491.49,70.30,-88.85,219.25,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-96.86,1223.72,-34.25,217.48,,,,,,,,,,,,,,,,,,,,
-90.42,39.95,133.40,71.44,112.82,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-98.54,2257.02,-94.91,343.03,,,,,,,,,,,,,,,,,,,,
-30.72,-1.79,-79.97,-5.21,,,,,,,,,,,,,,,,,,,,
5.38,,,,,,,,,,,,,,,,,,,,,,,
-19.26,10.45,59.33,-48.06,211.68,46.31,-72.88,47.31,-76.41,-13.74,195.35,-55.37,,,,,,,,,,,,
326.18,,,,,,,,,,,,,,,,,,,,,,,
79.11,,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
135.92,,,,,,,,,,,,,,,,,,,,,,,
-92.14,7.20,96.42,285.32,-49.83,-90.18,717.80,-77.38,63.59,,,,,,,,,,,,,,,
38.32,,,,,,,,,,,,,,,,,,,,,,,
-11.54,152.25,-75.10,47.31,-79.65,269.19,-67.27,133.71,-12.27,,,,,,,,,,,,,,,
-34.06,-63.19,67.53,180.12,-34.53,-79.65,343.03,-32.75,-40.57,,,,,,,,,,,,,,,
-90.21,,,,,,,,,,,,,,,,,,,,,,,
-78.62,104.48,-74.92,,,,,,,,,,,,,,,,,,,,,
-73.96,496.39,-66.34,227.36,-87.79,244.58,550.01,,,,,,,,,,,,,,,,,
-99.49,2194.70,-16.39,,,,,,,,,,,,,,,,,,,,,
-73.78,,,,,,,,,,,,,,,,,,,,,,,
-50.06,377.99,,,,,,,,,,,,,,,,,,,,,,
-96.67,41.25,328.46,,,,,,,,,,,,,,,,,,,,,
-81.47,-79.65,-1.55,-52.60,,,,,,,,,,,,,,,,,,,,
-83.88,5.51,1271.96,,,,,,,,,,,,,,,,,,,,,
-97.22,1556.32,-92.18,454.71,544.56,,,,,,,,,,,,,,,,,,,
-95.00,242.95,75.00,458.69,,,,,,,,,,,,,,,,,,,,
-88.83,1169.10,-32.12,-96.80,,,,,,,,,,,,,,,,,,,,
-59.37,-14.85,-77.70,378.88,,,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-93.40,473.68,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-98.69,,,,,,,,,,,,,,,,,,,,,,,
-34.81,-60.01,95.51,26.72,8.55,-62.11,-52.56,-69.82,2854.65,-81.38,-41.95,,,,,,,,,,,,,
-65.80,-21.40,-79.65,613.76,-25.57,,,,,,,,,,,,,,,,,,,
-87.08,-75.45,-60.68,-48.24,2262.81,-95.82,16.41,874.49,,,,,,,,,,,,,,,,
33.89,,,,,,,,,,,,,,,,,,,,,,,
-90.54,47.31,59.14,-87.21,121.51,-78.93,538.50,,,,,,,,,,,,,,,,,
691.29,44.13,,,,,,,,,,,,,,,,,,,,,,
313.34,,,,,,,,,,,,,,,,,,,,,,,
-37.25,-4.84,-80.04,219.25,38.68,,,,,,,,,,,,,,,,,,,
30.81,,,,,,,,,,,,,,,,,,,,,,,
26.63,116.81,-85.56,945.82,-62.97,155.83,-68.99,1118.86,-55.76,-87.68,389.93,-73.75,1206.73,-69.97,-78.51,,,,,,,,,
-99.63,4446.78,-96.72,1954.19,-46.43,-79.65,1056.79,-51.18,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-45.72,217.25,,,,,,,,,,,,,,,,,,,,,,
-86.79,-65.71,114.23,182.17,,,,,,,,,,,,,,,,,,,,
-67.37,-26.34,-44.90,-65.53,-29.38,74.61,935.56,,,,,,,,,,,,,,,,,
2.45,,,,,,,,,,,,,,,,,,,,,,,
-95.29,355.01,-33.64,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.97,-5.21,,,,,,,,,,,,,,,,,,,,,
21.55,,,,,,,,,,,,,,,,,,,,,,,
-97.05,393.21,52.98,44.88,-79.66,132.15,-5.21,,,,,,,,,,,,,,,,,
-36.11,96.42,-69.47,-34.37,-5.21,219.25,,,,,,,,,,,,,,,,,,
-19.18,81.58,,,,,,,,,,,,,,,,,,,,,,
-81.16,176.13,-78.19,597.03,427.37,-41.49,-69.47,-86.67,1298.18,7.31,244.02,-97.49,118.18,292.87,36.77,-38.79,,,,,,,,
29.45,,,,,,,,,,,,,,,,,,,,,,,
1626.24,28.97,-63.17,-79.65,4108.75,,,,,,,,,,,,,,,,,,,
-86.18,374.78,230.18,,,,,,,,,,,,,,,,,,,,,
313.34,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-86.40,,,,,,,,,,,,,,,,,,,,,,,
-0.62,-79.65,47.68,19.91,,,,,,,,,,,,,,,,,,,,
-65.15,47.31,0.03,219.25,,,,,,,,,,,,,,,,,,,,
524.21,,,,,,,,,,,,,,,,,,,,,,,
-76.58,232.54,-92.08,,,,,,,,,,,,,,,,,,,,,
-97.79,11.88,374.85,26.39,33.02,,,,,,,,,,,,,,,,,,,
-89.35,20.96,97.73,17.22,-72.67,-0.23,,,,,,,,,,,,,,,,,,
-75.75,,,,,,,,,,,,,,,,,,,,,,,
224.65,89.59,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-92.24,-68.65,,,,,,,,,,,,,,,,,,,,,,
-85.78,-18.41,-47.31,30.95,387.36,-37.07,-0.47,-95.34,2881.03,-98.32,,,,,,,,,,,,,,
-72.86,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-65.14,265.63,-94.81,219.25,,,,,,,,,,,,,,,,,,,,
-81.89,157.93,-80.46,145.49,60.42,,,,,,,,,,,,,,,,,,,
-9.78,-65.30,597.35,,,,,,,,,,,,,,,,,,,,,
240.64,-96.15,96.42,489.77,65.63,-93.33,425.03,-26.22,,,,,,,,,,,,,,,,
-71.95,-80.76,-47.25,99.74,-57.07,33.02,,,,,,,,,,,,,,,,,,
-45.83,,,,,,,,,,,,,,,,,,,,,,,
-53.12,-9.97,-50.81,-66.15,2817.09,,,,,,,,,,,,,,,,,,,
14.99,79.19,-27.87,47.68,57.99,21.04,,,,,,,,,,,,,,,,,,
44.29,-85.49,-79.65,96.90,258.55,,,,,,,,,,,,,,,,,,,
